title,abstract
"PENERAPAN MOTION GRAPHIC SEBAGAI VIDEO LAYANAN
MASYARAKAT UNTUK PENGENALAN DINI TERKAIT
KELAINAN MATA AMBLIOPIA PADA ANAK-ANAK
DI RS MATA DR. YAP YOGYAKARTA","Anak-anak, Mata, Ambliopia, Kesehatan Mata"
"PERANCANGAN VIDEO FOTOSINTESIS PADA POHON KAKTUS
MENGGUNAKAN MOTION GRAPHIC  UNTUK SD KARANGJATI","Sekolah Dasar, Mata Pelajaran, Fotosintesis, Kaktus, Animasi,
Motion Graphic"
PENGEMBANGAN MEDIA PEMBELAJARAN PENGENALAN MACAM MACAM PAKAIAN UNTUK ANAK USIA DINI BERBASIS MOTION GRAPHIC DI RA Al-AMIN,"Motion Graphic, COVID-19, Animation, perancangan,
pengembangan pembelajaran, jenis pakaian"
"PENGEMBANGAN MATERI EDUKASI MENGGUNAKAN TEKNIK
MOTION GRAPHIC PADA SEKOLAH DASAR KELAS 5
(Study Kasus : SD Negeri 14 Batu Nanta)","motion graphic, video pembelajaran, Sekolah Dasar, pendidikan, learning video, Elementary school, education"
"IMPLEMENTASI  TEKNIK MOTION GRAPHIC UNTUK
VIDEO PEMBELAJARAN BAHASA INGGRIS
SMAN 1 PURWAREJA KLAMPOK","Video Pembelajaran Bahasa Inggris, Adobe Character Animator,
Adobe After Effects, Motion Graphic, English learning video"
"IMPLEMENTASI TEKNIK MOTION GRAPHIC UNTUK PROSES
PENCERNAAN DALAM TUBUH MANUSIA PADA ANAK KELAS 5 SD
NEGERI KARANGASEM
(Studi Kasus: SD Negeri Karangasem)","motion graphic, video pembelajaran, Sekolah Dasar, pendidikan"
"PERANCANGAN VIDEO MOTION GRAPHIC SEBAGAI EDUKASI
PERILAKU HIDUP BERSIH DAN SEHAT UNTUK ANAK-ANAK DI
MASA PANDEMI COVID-19","Covid-19, anak-anak, animasi, motion graphic"
"IMPLEMENTASI ANIMASI 3D HEWAN MAMALIA PADA SISTEM
PEMBELAJARAN TK SARI ASIH III SETURAN YOGYAKARTA","media pembelajaran 3D, animasi 3D, multimedia interaktif."
"PERANCANGAN DAN PEMBUATAN MEDIA PEMBELAJARAN
ANIMASI 3D TENTANG PENGENALAN SAYURAN DAN KANDUNGAN VITAMINNYA DI TK NEGERI PEMBINA PANJATAN","Media Pembelajaran 3D, Animasi 3D, Multimedia Interaktif"
"PENGENALAN HURUF HIJAIYAH PADA AUGMENTED REALITY
MENGGUNAKAN METODE SINGLE MARKER DAN 3D OBJECT
TRACKING","Huruf Hijaiyah, Augmented Reality, Minat Belajar"
"PEMANFAATAN VIRTUAL REALITY UNTUK
MENGENALKAN ALAT MUSIK TRADISIONAL NUSA
TENGGARA BARAT","Virtual Reality, alat musik tradisional, 3ds max, unity."
"MEDIA PEMBELAJARAN BAHASA JAWA UNTUK SISWA SDN 2 CEPU
BERBASIS 3 DIMENSI","Media Pembelajaran Bahasa Jawa Berbasis 3D, 3D-Based Javanese Learning Media"
"ANALISIS PERBANDINGAN METODE MARKER BASED TRACKING
DAN MARKERLESS AUGMENTED REALITY PADA PENGENALAN
HEWAN","Augmented reality, Marker based tracking, Markerless, Jarak
pendeteksian, Intensitas cahaya, Detection
distance, Light Intensity"
"IMPLEMENTASI TEKNOLOGI AUGMENTED REALITY DENGAN
METODE FACE TRACKING SPARK AR SEBAGAI FILTER
INSTAGRAM UNTUK MENGAJAK MASYARAKAT 
MENDUKUNG GERAKAN AYO VAKSIN","Augmented Reality, Covid-19, Filter Instagram, Vaksinasi, Spark AR"
"IMPLEMENTASI AUGMENTED REALITY SEBAGAI MEDIA
PEMBELAJARAN PENGENALAN HEWAN PADA PAUD TK DAN KB
AL HUSNA SALATIGA","Hewan, Augmented Reality, 3D, Animal."
"AUGMENTED REALITY SEBAGAI CATALOG ALAT DAN BAHAN
BANGUNAN PADA TOKO BANGUNAN TB. BANGUN 
SANTIKA MUNCUL JAYA","Augmented Reality, Katalog, Pembangunan, Marker Based
Tacking,3D"
"PERANCANGAN DAN PEMBUATAN MEDIA PEMBELAJARAN
INTERAKTIF “QIRO’AH” PADA SDN BLEBER","Media Pembelajaran, Android, Unity 3D, Instructional Media,"
"PERANCANGAN DAN PEMBUATAN APLIKASI PLAY YARD
BERBASIS ANDROID","Aplikasi, Android, Teknologi, Pembelajaran, Waterfall, Play Yard"
"ANALASIS DAN PEMBUATAN APLIKASI GALILEO UNTUK 
MEDIA PEMBELAJARAN PADA SDN 2 MARON","Perkembangan Teknologi, Aplikasi Galileo, Adobe Flash, Tata
Surya, Permainan Edukasi, Technological deveopment, solar system, Game Education"
"PEMBUATAN APLIKASI MULTIMEDIA INTERAKTIF TENTANG TATA SURYA
UNTUK SISWA KELAS 6 MENGGUNAKAN ADOBE FLASH CC BERBASIS
ANDROID","Sistem Tata Surya, Smartphone, Aplikasi Multimedia Interkatif"
"PEMBUATAN AUGMENTED REALITY SEBAGAI
MEDIA PEMBELAJARAN GERAK SEMU HARIAN
MATAHARI BERBASIS ANDROID PADA SD
MUHAMMADIYAH KAYEN","Muhammadiyah Kayen, Augmented Reality, Interaktif, Animasi. interactive, animation"
"PERANCANGAN AUGMENTED REALITY SEBAGAI MEDIA
PEMBELAJARAN LINGUISTIK BAHASA INGGRIS UNTUK ANAK
TUNA GRAHITA DI SLB NEGERI PEMBINA YOGYAKARTA","Kata Kunci: pengembangan
aplikasi, guru dan siswa"
"PERANCANGAN APLIKASI PEMBELAJARAN HUKUM FISIKA
BERBASIS ANDROID","fisika, hukum-hukum fisika, aplikasi android, android, physics, laws of physics, android application"
PEMBUATAN APLIKASI SOBAT BERKENDARA BERBASIS ANDROID,"Media Pembelajaran, Aplikasi Berbasis Android, Rambu-rambu
Lalu Lintas, MetodeADDIE, Learning Media, Android-Based Applications, Traffic Signs"
PERANCANGAN APLIKASI MENGENAL ARITMATIKA BERBASIS ANDROID,"Child, Feasibility Studies, Mathematics, Schools, Research,
Surveys and Questionnaires"
"PEMBUATAN APLIKASI AUGMENTED REALITY UNTUK PENGENALAN
AKSARA JAWA KELAS IV DI SD NEGERI NGEMPLAK NGANTI
BERBASIS ANDROID","Augmented Reality, Aksara Jawa, Pembelajaran, Android,
Unity, Vuforia, Playmaker"
"PERANCANGAN APLIKASI PEMBELAJARAN MATEMATIKA 
SEKOLAH MENENGAH PERTAMA BERBASIS ANDROID","teknologi, perancangan, android studio, matematika, android, technology, mathematic"
"MOTION GRAFIK PADA VIDEO PENGENALAN BUDAYA JEPANG 
PADA SISWA TK INDRIYASANA PUGERAN","motion grafik, animasi, 2 dimensi"
"VIDEO ANIMASI 2 DIMENSI BERBASIS MOTION GRAPHIC
MENGENAI BAHAYA COVID-19 UNTUK ANAK","Animasi, Motion Graphic, Covid-19"
"PERANCANGAN VIDEO ANIMASI 2D “METAMORFOSIS
KATAK” DENGAN TEKNIK MOTION GRAPHIC SEBAGAI
MEDIA PEMBELAJARAN","SD 01 Gula Putih Mataram Lampung Tengah, Media
Pembelajaran, Animasi, Metamorfosis Katak, Motion Graphic, Video."
"IMPLEMENTASI TEKNOLOGI AUGMENTED REALITY
PENGENALAN SEMAPHORE PRAMUKA PADA 
SMP ISLAM TERPADU ABU BAKAR 
YOGYAKARTA","Semaphore, UML, MDLC, Augmented Reality, 3D"
"ANALISIS DAN PENGEMBANGAN MEDIA PEMBELAJARAN
TENTANG PENGENALAN BENDA DI SEKITAR SEKOLAH
BERBASIS AUGMENTED REALITY MENGGUNAKAN
UNITY DI PAUD LABIBA MAULIDA BOYOLALI","Media Pembelajaran, Augmented Reality, Unity, 3D, Teknologi,
Android, EdukasiKu, PAUD, Learning Media, Augmented Reality, Technology, 
My Education, Early Childhood Education"
"PENERAPAN TEKNOLOGI AUGMENTED REALITY PADA
CONCEPT ART BOOK SEBAGAI PANDUAN
PEMBUATAN FILM ANIMASI 2D","Augmented Reality, Android, 3D, Konsep Art Book"
"IMPLEMENTASI AUGMENTED REALITY PADA APLIKASI
PENGENALAN ALAT MUSIK TRADISIONAL
BENGKULU BERBASIS ANDROID","Augmented Reality, Unity, Vuforia, Autodesk Maya, Alat musik
tradisional daerah Bengkulu, Bengkulu regional musical instruments."
PERANCANGAN DAN PEMBUATAN TEKNOLOGI AUGMENTED REALITY DALAM PEMBELAJARAN MENGENAL JENIS-JENIS HEWAN PADA ANAK BERBASIS ANDROID,"Media Pembelajaran, Hewan, Augmented Reality, Android"
"MEDIA EDUKASI JENIS GIGI UNTUK ANAK – ANAK
MENGGUNAKAN AUGMENTED REALITY","Augmented Reality, Media Edukasi, Jenis Gigi, 3D"
"PEMBUATAN AUGMENTED REALITY SEBAGAI MEDIA 
PEMBELAJARAN INTERAKTIF PENGENALAN GIGI  
BERBASIS ANDROID PADA TK AISYIYA  
BUSTANUL ALHFAL MENOREH","Augmented Reality, 3D, Aplikasi, Android"
"PEMBUATAN MEDIA EDUKASI ORGAN TUBUH MANUSIA
MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY BERBASIS
ANDROID","Augmented Reality, Autodesk Maya 3D, Unity 3D, Marker,"
"PERANCANGAN APLIKASI PENGENALAN NAMA BUAH – BUAHAN
DALAM BAHASA INGGRIS AUGMENTED REALITY 
TECHNOLOGY SEBAGAI MEDIA 
PEMBELAJARAN BERBASIS
ANDROID","Augmented Reality, media pembelajaran, android"
"PENERAPAN TEKNOLOGI AUGMENTED REALITY PADA APLIKASI
ANATOMI BIJI MONOKOTIL DAN DIKOTIL BERBASIS ANDROID
SEBAGAI MEDIA PEMBELAJARAN SISWA MTS 
AL-MUHSIN II","augmented reality, monokotil, dikotil, unity, marker"
"VISUALISASI 3D INTERIOR RUMAH MENGGUNAKAN AUGMENTED REALITY
PADA SMARTPHONE BERBASIS ANDROID","Visualisasi, Interior Rumah, Augmented Reality, 3D"
"PENERAPAN AUGMENTED REALITY BERBASIS ANDROID 
UNTUK EDUCATION BOOK PENGENALAN 
TRANSPORTASI DI INDONESIA","Augmented Reality, Android, Transportasi."
"PENERAPAN TEKNOLOGI AUGMENTED REALITY
SEBAGAI MEDIA EDUKASI TUNTUNAN
SHOLAT BAGI ANAK","Augmented Reality, 3D, Virtual"
"PERANCANGAN DAN PEMBUATAN APLIKASI PEMBELAJARAN DI
ANDROID TENTANG KEBERAGAMAN DI INDONESIA BERBASIS
AUGMENTED REALITY MENGGUNAKAN APLIKASI UNITY DI SD
MUHAMMADIYAH CONDONG CATUR","Augmented Reality, Unity, Vuforia, Keberagaman yang ada di Indonesia"
"PEMBUATAN BUKU ENSIKLOPEDIA BERBASIS AUGMENTED
REALITY TENTANG BINATANG LANGKA DI INDONESIA","Augmented Reality, Binatang Endemik, Ensiklopedia"
"IMPLEMENTASI TEKNOLOGI AUGMENTED REALITY
PENGENALAN SEMAPHORE PRAMUKA PADA 
SMP ISLAM TERPADU ABU BAKAR 
YOGYAKARTA","Semaphore, UML, MDLC, Augmented Reality, 3D"
"IMPLEMENTASI TEKNOLOGI AUGMENTED REALITY PADA
KATALOG PRODUK ASRAM FURNITURE YOGYAKARTA","Augmented Reality, ARCore, Unity, Blender, 3D, Android, Katalog,
Media Promosi"
"PENGEMBANGAN VISUALISASI FURNITURE DESIGN INTERIOR
MENGGUNAKAN METODE AUGMENTED REALITY DENGAN        
CINEMA 4D","Augmneted Reality, Furnitur, Desain Interior"
"ANALISIS DAN PENGEMBANGAN MEDIA PEMBELAJARAN
TENTANG PENGENALAN BENDA DI SEKITAR SEKOLAH
BERBASIS AUGMENTED REALITY MENGGUNAKAN
UNITY DI PAUD LABIBA MAULIDA BOYOLALI","Media Pembelajaran, Augmented Reality, Unity, 3D, Teknologi,
Android, EdukasiKu, PAUD, Learning Media, Augmented Reality, Technology, 
My Education, Early Childhood Education"
PERANCANGAN AUGMENTED REALITY DALAM PENGENALAN RAMBU LALU LINTAS BERBASIS ANDROID,"Augmented Reality, Aplikasi, Rambu Lalu Lintas, Teknologi"
"APLIKASI “FRUISSION KIDS” MENGGUNAKAN AUGMENTED
REALITY PENGENALAN BUAH DAN PROFESI
BERBASIS ANDROID
(Studi Kasus : TK RA Al Huda Gombang)","Media Pembelajaran, Augmented Reality, Fruission Kids, Buah,
Profesi, Android, Learning Media, Fruits,
Profession"
"PENGENALAN BERBAGAI HEWAN KEPADA ANAK - ANAK
MENGGUNAKAN ANIMAL CARD DAN TEKNIK 3D 
AUGMENTED REALITY BERBASIS ANDROID","Augmented Reality, media pembelajaran, AR Card"
IMPLEMENTASI AUGMENTED REALITY PENGENALAN PLANET BERBASIS ANDROID,"Planet, marker based tracking, augmented reality"
"PERANCANGAN AUGMENTED REALITY PAKAIAN 
TRADISIONAL SEBAGAI PENGENALAN BUDAYA
 INDONESIA BERBASIS ANDROID","Augmented Reality, Aplikasi, Pakaian Tradisonal, Teknologi"
"MENGENALKAN NEGARA-NEGARA DI ASEAN UNTUK
PEMBELAJARAN ANAK DENGAN AUGMENTED REALITY BERBASIS
ANDROID","Augmented reality, android, smartphone, 3D Objek, Marker, ASEAN"
"ANALISIS DAN IMPLEMENTASI AUGMENTED REALITY
FURNITURE RUMAH SEBAGAI MEDIA PROMOSI","Augmented Reality, Android, Perabotan Rumah Tangga"
"IMPLEMENTASI AUGMENTED REALITY PENGENALAN HEWAN
DAN HABITATNYA MENGGUNAKAN METODE 
MARKER BASED TRACKING","augmented reality, hewan, android, animals"
"IMPLEMENTASI AUGMENTED REALITY PADA APLIKASI
PENGENALAN ALAT MUSIK TRADISIONAL
BENGKULU BERBASIS ANDROID","Augmented Reality, Unity, Vuforia, Autodesk Maya, Alat musik
tradisional daerah Bengkulu, Bengkulu regional musical instruments."
"ANALISIS DAN PEMBUATAN VIDEO PROFILE SEBAGAI MEDIA
INFORMASI PADA PESANTREN MAHASISWA 
DAARU HIRAA YOGYAKARTA","Multimedia, Video, Video Profile, Motion Graphic, Live Shoot"
"PEMBUATAN VIDEO IKLAN SEBAGAI MEDIA PROMOSI PADA MAK
SEMARANGAN RESTO GALLERY & COFFEE MENGGUNAKAN
TEKNIK LIVESHOOT, SLOW MOTION DAN TIMELAPSE","Video Iklan, Promosi Mak Semarangan Gallery & Coffee,
Multimedia."
VIDEO PROFILE SMA NEGERI 1 TEMPEL,"Video Profile, Video, Informasi, Promosi"
"ANALISIS PERBANDINGAN CODEC INTERFRAME DAN INTRAFRAME PADA VIDEO UNTUK MENGOPTIMALKAN PROSES EDITING 
PADA SISTEM OPERASI WINDOWS","Codec, Interframe, Intraframe, H.264, DNxHD"
"PEMBUATAN VIDEO PROFIL UNTUK FATIMAH ZAHRA SEBAGAI
MEDIA PROMOSI MENGGUNAKAN DAVINCI RESOLVE","video, company profil, davinci resolve"
"PERANCANGAN DAN PEMBUATAN PROFILE PASAR SEMIN
MENGGUNAKAN TEKNIK HYPERLAPSE
DAN LIVESHOOT","Pasar, Hyperlapse, Video, Live Shoot,blooger,youtube, Adobe After
Efect, Adobe Premiere Pro, Adobe photoshop"
"PEMBUATAN VIDEO ANIMASI PROGRAM KESEHATAN GIGI
DIKLINIK PRODENTIST YOGYAKARTA DENGAN 
TEKNIK MOTION GRAPHIC",Video pembelajaran dan Motion Graphic
PEMBUATAN VIDEO PROFIL MADRASAH ALIYAH NEGERI 1 GUNUNGKIDUL,"Media Promosi, Video Profil, Audio Visual"
PERANCANGAN DAN PEMBUATAN IKLAN TV BEBEK GORENG PAK KOES BERBASIS ANIMASI 2D SEBAGAI MEDIA PROMOSI,"Iklan, 2D Animations , Bebek Goreng Pak Koes"
PEMBUATAN VIDEO COMPANY PROFILE OTAZEN HOME SEBAGAI MEDIA PROMOSI DAN INFORMASI,"Otazen Home, Company Profile, Promosi, Informasi"
"PEMBUATAN ANIMASI 2D SEBAGAI MEDIA PROMOSI PADA 
RESTORAN WINGSIN.ID","Promosi, Frame by frame, Wingsin.id"
"PEMBUATAN VIDEO PROFILE CV. KAYU MANIS SEBAGAI MEDIA
PRESENTASI","Teknologi,  Furniture, Media Promosi"
"TEKNIK FACE REPLACEMENT MENGGUNKAN MOTION TRACKING
DAN ROTOSCOPING DALAM PEMBUATAN VIDEO","Visual Effect, Motion Tracking, Rotoscping"
"“IMPLEMENTASI TEKNIK GREEN SCREEN
PADA PRODUKSI IKLAN SECOND SEPEZIAL YANG
BERGERAK PADA PENJUALAN PAKAIAN”","multimedia, video, green screen, advertising"
"PENGGUNAAN TEKNIK MOTION TRACKING DAN
FITUR CONTENT-AWARE DI AFTER EFFECT
DALAM COMPOSITING VIDEO
Studi Kasus: Toko Imamgift.art","Efek visual, motion tracking, content-aware fill, video company
profile, Imamgift.art."
"PERANCANGAN DAN PEMBUATAN IKLAN PARIWISATA 
AEK SIJORNI KECAMATAN SAYUR MATINGGI
KABUPATEN TAPANULI SELATAN
SUMATERA UTARA","Multimedia, promosi, informasi, tempat parawisata"
PERANCANGAN DAN PEMBUATAN VIDEO COMPANY PROFILE MENGGUNAKAN MOTION TRACKING DAN LIVE SHOOT PADA KOPI NEGRI JURGEN,"Multimedia, Video Profile"
"PERANCANGAN VIDEO INFOGRAFIS SEBAGAI MEDIA PROMOSI 
PADA PT.BHANDA GHARA REKSA MENGGUNAKAN GRAPH 
EDITOR","Animasi, Grapheditor, animasi 2D"
"PEMBUATAN FILTER CINEMATIC COLOR GRADE VIDEO DENGAN
TEKNIK 3D LOOK UP TABLE (3DLUT) UNTUK VIDEO EDITOR
ADOBE PREMIERE PRO","colorgrading, look up table, chromaticity, be grateful"
"PERANCANGAN DAN PEMBUATAN VIDEO PERIKLANAN SEBAGAI
MEDIA PROMOSI PADA RUANG BERSAMA MOVIEBOX
YOGYAKARTA","Video, Promosi,Iklan, Teknik Live Shoot."
"PEMBUATAN VIDEO PROFIL DANAU TOLIRE DI TERNATE
SEBEAGAI MEDIA PROMOSI PARAWISATA DENGAN
MENGGUNAKAN TEKNIK TIMELAPSE
DAN LIVE SHOOT","Video Profil, Multimedia, Timelapse, Live shoot"
"TEKNIK EDITING LIVE MOVIE DALAM MEREKAYASA WAJAH
DENGAN KONSEP FACE REPLACEMENT","Cloning, Editing, Face replacement, wajah, video, kemiripan,
teknik."
"PERANCANGAN VIDEO PROJECTION MAPPING SEBAGAI MEDIA
PENDUKUNG ROYAL WEDDING","Video Mapping, Royal Wedding, Event"
"PEMBUATAN VIDEO COMPANY PROFILE ROEMAH GIMBO KOPI
SEBAGAI MEDIA PROMOSI DAN 
INFORMASI","Pembuatan Video Company Profile, Promosi, Video"
"PERANCANGAN ANIMASI 2D IKLAN LAYANAN MASYARAKAT
DARI SHANUM LAUNDRY MENGGUNAKAN TEKNIK
MOTION GRAFIS TENTANG CARA PENCEGAHAN
PENULARAN COVID-19","Motion, Yogyakarta, Covid-19, Motion Grafis, Laundry, Iklan
Layanan Masyarakat"
"PEMANFAATAN VIDEO PROFIL SEKOLAH SEBAGAI SARANA UNTUK
MENINGKATKAN MINAT CALON PESERTA DIDIK BARU (PDB), PADA
SMK N 1 NANGGULAN, KABUPATEN KULON PROGO
TAHUN PELAJARAN 2020/2021","Video Profil, SMKN 1 Nanggulan, Sarana Publikasi, Promosi"
"IMPLEMENTASI MDLC DALAM PEMBUATAN VIDEO PROFIL
COMPANY PADA   WISATA GRAND PURI WATERPARK","Company Profil, MDLC(Multimedia Development Life Cycle), Grand Puri
Waterpark, wisata."
VIDEO DOKUMENTER PADA WISATA KALIADEM DENGAN METODE LIVE SHOOT DAN CINEMATIC,"vidio, cinematic, adobe premiere , live shoot, dokumenter"
"PEMBUATAN VIDEO SEBAGAI MEDIA PROMOSI PARIWISATA 
PANTAI LARITI KABUPATEN BIMA","Multimedia, Adobe Primiere, Pariwisata."
"PERANCANGAN VIDEO COMPANY PROFILE CV DJOEN LEATHER
DENGAN TEKNIK LIVE SHOOT DAN TRACKING","Video Company Profile, Company Profile, Video Profile, Djoen
Leather, Kerajinan tangan dari kulit sapi, Live shoot, Tracking,  Handmade from neat’s leather"
"PEMBUATAN VIDEO COMPANY PROFILE SEBAGAI MEDIA
INFORMASI PERUSAHAAN UMUM BULOG KANTOR
WILAYAH SULAWESI TENGGARA","video company profile, Informasi, Promosi, SWOT, Media sosial"
"PEMBUATAN VIDEO IKLAN SEBAGAI MEDIA PROMOSI RAFICOM
RENTAL KAMERA JOGJA DENGAN MENGGUNAKAN TEKNIK 
LIVE SHOOT DAN B-ROLL","Raficom, Iklan, Media Promosi"
"PERANCANGAN VIDEO PROFIL SMA NEGERI 1 WANADADI
SEBAGAI MEDIA PROMOSI DAN INFORMASI","Video profil, promosi, live shoot, motion graphic, 3D tracking, promotion"
"IMPLEMENTASI TEKNIK HYPERLAPSE DALAM PEMBUATAN 
COMPANY PROFILE LUMBUNG MINO LESTARI SEBAGAI MEDIA 
PROMOSI DAN INFORMASI","Video, Company Profile, Media, Promosi, Informasi,
Hyperlapse, ,Multimedia"
"PEMBUATAN VIDEO ANIMASI PROGRAM KESEHATAN GIGI
DIKLINIK PRODENTIST YOGYAKARTA DENGAN 
TEKNIK MOTION GRAPHIC",Video pembelajaran dan Motion Graphic
"PERANCANGAN ANIMASI 2D IKLAN LAYANAN MASYARAKAT
DARI SHANUM LAUNDRY MENGGUNAKAN TEKNIK
MOTION GRAFIS TENTANG CARA PENCEGAHAN
PENULARAN COVID-19","Motion, Yogyakarta, Covid-19, Motion Grafis, Laundry, Iklan
Layanan Masyarakat"
PEMBUATAN INFORMASI WISATA CANDI KALASANDENGAN TEKNIK ANIMASI 2D,"Video, Promosi, Informasi, Wisata,Candi, Kalasan, Animasi, 2D, 
BPCB, YouTube"
"PEMBUATAN ANIMASI 2D UNTUK BENGKEL LAS SINAR KREASI
MENGGUNAKAN TEKNIK MOTION GRAPHICS","Video Profil, Motion Graphics, Media Informasi"
"PEMBUATAN VIDEO ANIMASI PROGRAM KESEHATAN GIGI
DIKLINIK PRODENTIST YOGYAKARTA DENGAN 
TEKNIK MOTION GRAPHIC",Video pembelajaran dan Motion Graphic
"PERANCANGAN DAN PEMBUATAN IKLAN PADA SINAU LES
PRIVAT BERBASIS MOTION GRAPHIC","Media promosi, animasi, motion graphic"
PERANCANGAN DAN PEMBUATAN IKLAN TV BEBEK GORENG PAK KOES BERBASIS ANIMASI 2D SEBAGAI MEDIA PROMOSI,"Iklan, 2D Animations , Bebek Goreng Pak Koes"
"PEMBUATAN ANIMASI 2D SEBAGAI MEDIA PROMOSI PADA 
RESTORAN WINGSIN.ID","Promosi, Frame by frame, Wingsin.id"
"PERANCANGAN ANIMASI 2D MOTION GRAPHIC PADA DISTRO
LORYSIDE SEBAGAI MEDIA PROMOSI","Motion graphic, Distro Loryside, After effect"
"PEMBUATAN VIDEO COMPANY PROFILE BIDANG LATBANG
PERWAKILAN BKKBN DAERAH  ISTIMEWA YOGYAKARTA","Company Profile, Live Shot, Motion Grapic, Multimedia"
"PERANCANGAN VIDEO PROJECTION MAPPING SEBAGAI MEDIA
PENDUKUNG ROYAL WEDDING","Video Mapping, Royal Wedding, Event"
"PERANCANGAN VIDEO MOTION GRAPHIC 2D
TENTANG BAHAYA ROKOK BAGI
KESEHATAN ORGAN MANUSIA 
Studi Kasus: Universitas Amikom Yogyakarta T.A 2021/2022","Media Informasi, Motion Graphic, Analisis, Perancangan, Desain
dan Editing, Bahaya Rokok"
"ANIMASI 2D UNTUK PEMBELAJARAN CARA BERMAINPERMAINAN TRADISIONAL GOBAK SODOR PADA 
TK NEGERI PEMBINA CILACAP","TK Negeri Pembina Cilacap, video animasi, gobak sodor."
"PERANCANGAN ANIMASI 2D IKLAN LAYANAN MASYARAKAT
DARI SHANUM LAUNDRY MENGGUNAKAN TEKNIK
MOTION GRAFIS TENTANG CARA PENCEGAHAN
PENULARAN COVID-19","Motion, Yogyakarta, Covid-19, Motion Grafis, Laundry, Iklan
Layanan Masyarakat"
"PEMBUATAN FILTER CINEMATIC COLOR GRADE VIDEO DENGAN
TEKNIK 3D LOOK UP TABLE (3DLUT) UNTUK VIDEO EDITOR
ADOBE PREMIERE PRO","colorgrading, look up table, chromaticity, be grateful"
"PERANCANGAN VIDEO PROJECTION MAPPING SEBAGAI MEDIA
PENDUKUNG ROYAL WEDDING","Video Mapping, Royal Wedding, Event"
"PERANCANGAN DAN PEMBUATAN IKLAN INSTAGRAM “SHARA
FLOWERS” YOGYAKARTA","Shara Flowers, motion graphic, video promosi"
"PERANCANGAN VIDEO PROFIL BOOGIE.ID SEBAGAI MEDIA
INFORMASI BERBASIS MULTIMEDIA","Video, profil, liveshoot, motion graphic"
"PEMBUATAN VIDEO PROFIL KALIBIRU PADA KAWASAN HUTAN
KEMASYARAKATAN MANDIRI KALIBIRU KULON PROGO 
SEBAGAI MEDIA PROMOSI","Kalibiru Kulon Progo , Video Profil, Video Promosi, Animasi,
Motion Graphic, Live shoot"
"PEMBUATAN VIDEO PROFIL MAHADEWI MAKE UP ARTIST
DENGAN TEKNIK LIVE SHOOT DAN
MOTION GRAPHIC","Video profil, live shoot, motion graphic, mahadewi Make Up Artist"
"PEMBUATAN VIDEO IKLAN RUMAH MAKAN BEMA DENGAN
MENGGUNAKAN TEKNIK HYPERLAPSE
DAN MOTION GRAPHIC","Dyefa Computer, motion graphic, video iklan"
"PERANCANGAN DAN PEMBUATAN IKLAN PADA TOKO SEPATU
FRENDY SPORTS YOGYAKARTA",
PERANCANGAN VIDEO PEMBELAJARAN “MENJAGA KEBERSIHAN LINGKUNGAN” UNTUK ANAK PADA  TK ABA PIYAMAN 4,"Motion Graphic, Pembuatan Video"
"PERANCANGAN DAN PEMBUATAN IKLAN GIBGIB CALZONE 
YOGYAKARTA DENGAN MOTION GRAPHIC","Gibgib calzone, pizza, pizza lipat, video promosi, motion
graphic, iklan."
"PEMBUATAN ANIMASI 2D UNTUK BENGKEL LAS SINAR KREASI
MENGGUNAKAN TEKNIK MOTION GRAPHICS","Video Profil, Motion Graphics, Media Informasi"
"PEMBUATAN VIDEO PROMOSI CAMBENA.INK MENGGUNAKAN
TEKNIK MOTION GRAPHIC","Video, Media Informasi. Cambena.Ink, Motion Graphic."
"PEMBUATAN VIDEO PROMOSI PARIWISATA PULAU TIGA PANTAI
PASIR PUTIH BOLAANG MONGONDOW DENGAN TEKNIK LIVE
SHOOT DAN MOTION GRAFIS","Video Promosi, Animasi, Media, Informasi, Lokasi Wisata"
"PERANCANGAN DAN PEMBUATAN VIDEO COMPANY PROFILE 
PT. PERKEBUNAN NUSANTARA IX KEBUN BATUJAMUS
MENGGUNAKAN TEKNIK LIVE SHOOT DAN 
MOTION GRAPHIC","Company Profile, Live Shoot, Motion Graphic"
"PERANCANGAN VIDEO IKLAN LPK RJ COMPUTAMA YOGYAKARTA
SEBAGAI  MEDIA PROMOSI DENGAN MENGGUNAKAN TEKNIK 
MOTION GRAPHIC DAN  LIVE SHOOT","Iklan Video, promosi, LPK RJ Computama, Live Shoot, Motion Graphic, Video Advertisements, promotions"
"PEMBUATAN PROFIL COMPANY MENGGUNAKAN TEKNIK
MOTION GRAPHICS SEBAGAI MEDIA PROMOSI
UNTUK MM PRODUCTION WONOSOBO","video promosi, profil company, motion graphic, mm production
wonosobo, animasi"
"PERANCANGAN DAN PEMBUATAN VIDEO COMPANY PROFILE
KERAJINAN BATIK KAYU DI SANGGAR PENI SEBAGAI MEDIA PROMOSI MENGGUNAKAN TEKNIK
LIVE SHOOT DAN MOTION GRAPHIC","Promosi, Live Shoot, Motion Graphic, Sanggar Peni"
"PERANCANGAN DAN PEMBUATAN IKLAN 
DENGAN TEKNIK MOTION GRAPHIC 
PADA KLINIK PRATAMA ANAK BANGSA",Video Motion Graphic  Iklan Klinik Pratama Anak Bangsa
